"","baseMean"
"udk",841.656065307788
"ptsG_1",4890.69639867057
"phaJ",37.5522232233381
"GPFGEMDG_00136",168.890278454897
"GPFGEMDG_00083",8199.64242937601
"yheI",19332.1909258873
"GPFGEMDG_01609",1071.16012178389
"GPFGEMDG_00072",2451.85454410608
"benM",309.184490972351
"bin3_4",573.175003395085
"nlhH",70.6275348518661
"ruvB",356.979015565522
"fucO",2440.34948338706
"GPFGEMDG_01003",65.2838367983948
"fhs1",639.326642967386
"yesS",1323.91601748081
"nox_2",631.337631148039
"araD",39.0000753791724
"fnr",552.705650463243
"GPFGEMDG_01990",1315.77272313114
"lacE_2",321.383287232055
"GPFGEMDG_00035",378.463516184022
"recD2",385.884228196662
"yfiY",454.750289672827
"tqsA_3",1748.5850937836
"GPFGEMDG_02290",86.7888939764307
"GPFGEMDG_02829",563.721547258791
"ansA",1562.95246297208
"GPFGEMDG_01933",64.4523607721038
"ribZ_1",51.0521340457182
"tag",2176.10356757331
"natA_3",1890.42208611641
"GPFGEMDG_02019",1844.98360490406
"emrB",503.915215186596
"recJ",12.9290271203106
"lytA_3",27016.6047291489
"GPFGEMDG_02394",2046.97514476743
"GPFGEMDG_02764",84.272996165243
"pucK",5708.11854393067
"GPFGEMDG_00321",135.319737498731
"GPFGEMDG_00017",2306.87980780111
"GPFGEMDG_00670",1717.76778361595
"GPFGEMDG_02398",18.263099638189
"corC_1",822.34376297999
"ydbD",368.714606456078
"GPFGEMDG_01616",1074.23343800623
"GPFGEMDG_02571",456.621940477322
"degA_1",44.4997893423576
"GPFGEMDG_01566",385.950143078792
"GPFGEMDG_01898",1883.77970312468
"GPFGEMDG_00950",432.151304946161
"mprF_1",2940.1021448639
"uxaA",312.952473052608
"GPFGEMDG_00038",312.911102385229
"GPFGEMDG_01294",158.188640000147
"GPFGEMDG_02208",6464.89278871269
"GPFGEMDG_01995",3437.92810055738
"GPFGEMDG_01034",808.629810785042
"rluB_1",615.966558850629
"yfnB_1",438.623944606799
"ntpC",170.093072952088
"GPFGEMDG_00655",2211.41867167156
"GPFGEMDG_01706",2180.0623364714
"GPFGEMDG_01710",6374.84967751842
"thiI",516.263841296409
"GPFGEMDG_01382",207.821229411068
"ybdH",3732.07735898393
"nhaC_4",197.115158892351
"GPFGEMDG_01363",1197.9926951452
"dgaF",534.168714648499
"srlE",3489.56006658412
"GPFGEMDG_01654",63.3714322989565
"queT_2",61.9739673797009
"GPFGEMDG_00427",92.9023414032844
"dinB_1",4223.03624886236
"mapZ",272.247886825926
"licC_2",4830.28771994134
"bin3_3",1335.90052834488
"sbcC",145.872829133542
"GPFGEMDG_00055",826.478337604268
"GPFGEMDG_00226",36.9542656673959
"mtlF_2",1082.824925067
"bcrC",2682.43568751082
"GPFGEMDG_01943",1231.89411054249
"GPFGEMDG_01906",591.700674128163
"garB",7250.10493443676
"GPFGEMDG_00596",1054.74473018575
"dgaE",173.45390803651
"GPFGEMDG_00752",2624.72039417508
"GPFGEMDG_00034",811.97629265524
"yadH",4724.98546211555
"ybiT_2",1573.30459049551
"prsA_3",163.394864255637
"yceM",780.473176071516
"yheH",12896.2680489657
"GPFGEMDG_02113",282.210658055656
"mshD_2",429.655013082641
"gmuE_4",10.3706501490746
"tsaD",1.29495763552209
"GPFGEMDG_01496",1035.55946503468
"GPFGEMDG_00355",723.585596531842
"GPFGEMDG_02593",1827.14390518861
"GPFGEMDG_02540",2649.68625627521
"pgl_1",2583.49591732063
"xynB",974.043080738612
"dgaR_3",2020.10567818949
"adhE",5358.25229242199
"GPFGEMDG_02037",621.796674089294
"ghrB",387.387869602207
"comEA",577.245673342632
"intQ_2",2764.76205498544
"araN_2",35.3588047192281
"GPFGEMDG_00432",2649.5774512986
"apc1",5647.20000078449
"GPFGEMDG_00292",1076.2841796923
"licA_1",300.968813580185
"GPFGEMDG_00054",6178.76653731352
"mtlD",2799.01438319205
"anr",447.877534802826
"GPFGEMDG_00050",204.424995418081
"yknY_2",8936.38963856293
"rhaB",79.3092528976405
"GPFGEMDG_02444",100.903108262691
"GPFGEMDG_02684",129.115179080563
"GPFGEMDG_00366",4996.93841910431
"msrA_1",2902.17505380304
"yvdM_1",852.555428629146
"bmr3",2870.50773366525
"dinB_3",839.968441670051
"iclR",92.4574757443696
"GPFGEMDG_00536",396.760149802233
"GPFGEMDG_00546",684.528662054661
"corC_2",1321.30175212223
"treB",1700.48212829234
"GPFGEMDG_00238",2903.35476981028
"endA",10322.795689712
"rclA",1608.58823532755
"GPFGEMDG_00659",655.837547924666
"xerD_2",1927.43460683861
"yheS_2",2543.25184065601
"pglA",615.041500913726
"sorC_2",115.545489109108
"GPFGEMDG_01901",102.153885165203
"ribZ_2",10365.8744568927
"trxA_1",66.9544683722913
"GPFGEMDG_00102",3186.28183859915
"GPFGEMDG_02386",1895.76631454385
"dxs",17717.5677858867
"kdgK",1643.83195638597
"ulaC",736.083337220414
"GPFGEMDG_01739",1520.82388321387
"srlA",59.5623932288775
"GPFGEMDG_01900",2955.48756577262
"rex_1",3.47301161246112
"dgaR_6",8588.17454924499
"GPFGEMDG_01523",262.157411508277
"manP",4646.01918016118
"mngB",1227.05197475818
"ziaA",756.40613485406
"GPFGEMDG_01997",715.582975888795
"zitB",205.358081626225
"bglC",1798.16735366304
"GPFGEMDG_02485",2435.49636317231
"ybhF",511.139166229091
"GPFGEMDG_02340",2365.3745949292
"clpE",3084.67733198152
"GPFGEMDG_02291",1212.74218363334
"GPFGEMDG_01944",1468.08471956769
"tyrA",1348.84976367994
"GPFGEMDG_00179",1492.16299475077
"malG",333.901656732458
"GPFGEMDG_01783",4899.87290372949
"pnuC",243.243773021102
"licR_2",138.9632272768
"mdxE",369.871332058666
"GPFGEMDG_00269",99.0107187300536
"GPFGEMDG_01033",588.34477468942
"GPFGEMDG_01055",689.188343922069
"yitU",59.0497144798293
"rpsN2_2",2089.40970312454
"GPFGEMDG_00466",1103.80972241317
"fosX",67.3634267980029
"malF",4704.74318309817
"xerC_4",713.933475580857
"dtd",241.7434042634
"paiA",1005.21053410521
"cwlC",1214.83825684548
"GPFGEMDG_02245",1856.09585989445
"GPFGEMDG_00387",353.390651493618
"GPFGEMDG_01799",551.119136946928
"cbh_2",1414.08674790108
"ccpB",547.436379926499
"GPFGEMDG_01404",205.260584270116
"GPFGEMDG_02638",1605.82253820229
"dapE",88.6093378367102
"GPFGEMDG_00610",707.340614247925
"acuI",4176.34353394133
"ulaE",4094.94244219199
"GPFGEMDG_00909",1846.98945159317
"rsmC",49.7402121599238
"uxuA_1",936.217261564613
"lacF_4",150.360585735906
"nhaC_3",2789.86493908459
"GPFGEMDG_02354",189.309477646481
"asnS",102.227452203227
"GPFGEMDG_02776",2817.7624247625
"epsF",752.191335752475
"GPFGEMDG_02431",1257.2107002207
"GPFGEMDG_02067",416.207760789639
"GPFGEMDG_00945",78.1320976856258
"ganB",937.715471264019
"degA_2",25.8421970275419
"GPFGEMDG_00037",106.891415038055
"GPFGEMDG_02461",401.251455182378
"GPFGEMDG_01618",902.646089052117
"GPFGEMDG_01939",1464.4230235858
"GPFGEMDG_02370",400.999689042303
"GPFGEMDG_00305",124.90183678493
"mglA",80.2602728527863
"GPFGEMDG_00849",1558.81385862013
"GPFGEMDG_02028",1691.95023422602
"yutF",322.313362684201
"ymfD",690.75507578998
"pepO",1027.76126051051
"GPFGEMDG_00205",602.792997763164
"dus_1",464.253191942148
"GPFGEMDG_02278",4557.40008284763
"GPFGEMDG_01673",1346.39475047258
"GPFGEMDG_00284",80.6881497774629
"ugd",196.056173351927
"secA",1.79026915762587
"cdr_1",1735.77147675414
"licT_1",2700.24963035688
"dauA",84.3777694041619
"agaSK_1",2124.50103406057
"smc_6",6746.37118000898
"bglK",2092.16861974591
"GPFGEMDG_01909",6394.00882635622
"steT_2",258.394442253235
"GPFGEMDG_02812",4499.85291070252
"rbsR",1765.43369908737
"GPFGEMDG_01581",1246.17405664897
"lhpI",3241.06301023321
"pgaC",513.968624627799
"GPFGEMDG_01293",74.3259272065316
"GPFGEMDG_01711",3090.34468620661
"GPFGEMDG_00293",990.578985511299
"GPFGEMDG_02481",273.321093497892
"ktrA",2184.61085591972
"proA",7.53502802891013
"GPFGEMDG_01038",1770.22920998986
"GPFGEMDG_01610",362.570378990936
"mntB_2",6996.63234049756
"pepS",885.67061750516
"yfnB_2",150.245175149073
"phnW",12560.7291317603
"bglF_1",1222.407436748
"fbp",180.576435880724
"GPFGEMDG_01578",17.2605349473401
"GPFGEMDG_01656",209.112397146625
"GPFGEMDG_02762",372.198614087441
"bceB_2",1913.88535215399
"rlmH",57.8510935098265
"GPFGEMDG_02391",522.857661847359
"nanE_1",57.5274100332175
"srrB",2213.74352176144
"tig",41.9137054477404
"GPFGEMDG_02686",756.936957922393
"GPFGEMDG_02092",432.00999540024
"GPFGEMDG_01681",141.364320469052
"GPFGEMDG_02411",164.972475085961
"gadC_1",53.4073121697564
"topB_3",216.22129278487
"murR_2",5028.45494944027
"dgaR_2",1881.08158316474
"cdr_2",3752.60789527443
"GPFGEMDG_01535",328.438988474082
"feuB_2",5565.48213395825
"ponA_2",322.457263098421
"msmE",33.6976891962748
"GPFGEMDG_02537",1410.81587932703
"bbmA",992.197542336525
"GPFGEMDG_00667",244.811939820662
"dltA",596.835481130751
"mntR",510.671685785115
"patA_1",4420.98947550152
"lacF_2",557.353373056089
"GPFGEMDG_01211",42.4514167906702
"perR",432.50285104569
"GPFGEMDG_00875",281.618440236398
"lacE_1",4107.80483155425
"GPFGEMDG_02730",426.411413117463
"sdhA",263.341947905122
"feoB",2492.53848922029
"yheS_1",1391.49142766993
"dtd3_2",732.927330434391
"ycaM",1946.22623593734
"GPFGEMDG_01035",62.9497543276974
"GPFGEMDG_00255",410.860898191055
"ydjZ",1425.71555335634
"pflB",1218.62287657331
"gldA",1322.77059815753
"rsiV",167.453679351075
"aroE",767.218431051511
"fruA_2",2541.33602376423
"GPFGEMDG_01045",2490.85129525384
"GPFGEMDG_02527",607.6499546937
"fur",967.169712563777
"GPFGEMDG_02506",30.4196909300262
"GPFGEMDG_02852",3761.60559259704
"gltC_1",245.198085833555
"GPFGEMDG_01903",1468.33716767067
"lacC_1",784.172946422422
"GPFGEMDG_01652",139.11788970662
"murQ",1062.30487785712
"hosA",682.261740284777
"dapH",177.578063367305
"htrA",45.1699552719439
"GPFGEMDG_00214",1176.37033807154
"nrdE1",748.648752176098
"manR_2",582.116911380887
"copA",4344.10061515502
"GPFGEMDG_01914",260.655479639758
"GPFGEMDG_01985",1400.97934761934
"exuR_2",7828.5827611343
"GPFGEMDG_02577",449.949835054419
"dinG_1",236.515771987802
"GPFGEMDG_00834",974.680133471193
"GPFGEMDG_01972",890.24706655122
"rspR_1",299.5069430828
"GPFGEMDG_02166",650.289241455172
"GPFGEMDG_01804",92.1135466099059
"bin3_2",677.752460071645
"rhaD",68.732643765336
"GPFGEMDG_01425",573.13671141261
"GPFGEMDG_00966",39.9999815091363
"GPFGEMDG_00827",490.591828750572
"melR",575.54049475132
"rpmGA_1",80.7389058211425
"prfC",253.922698652063
"mutS2_1",91.829488376537
"recN",915.835249949675
"mutL",184.0489293663
"yhhX",4053.71392700992
"yjiA",311.325683508498
"GPFGEMDG_02337",228.912707761503
"gph_2",651.031641976032
"adeC",321.539665084273
"GPFGEMDG_02390",6.74205811681862
"bfrA",721.514079776596
"GPFGEMDG_01041",476.5777385059
"GPFGEMDG_02509",5031.60134237794
"rsmD",149.435005077157
"tmpC",1428.88354012561
"GPFGEMDG_00368",1135.97118104583
"kup",6086.27611218846
"GPFGEMDG_00836",994.625082289012
"lysA",73.5640613293449
"crtK-2",856.890166639306
"GPFGEMDG_02496",212.609720714556
"GPFGEMDG_02652",20.1357227739312
"GPFGEMDG_01314",54.5322380970979
"phoR_3",790.033187753127
"spxA_4",2039.94869152212
"xpkA_2",1770.25456944622
"glpE_1",303.324365725437
"GPFGEMDG_00671",52.9107444798964
"GPFGEMDG_02023",1582.38843383911
"znuC_1",189.691007407131
"znuA_2",43.4675537999642
"lacR_2",485.461532887153
"galK_1",675.746339358139
"GPFGEMDG_01678",1641.29354756118
"uxaB",22.5258702276888
"yqiK",9076.17864774455
"lacF_6",977.461031335146
"bin3_1",593.202499221981
"GPFGEMDG_02855",171.932296552499
"galM_1",324.090673819611
"GPFGEMDG_00259",543.993201679627
"steT_1",5410.61981567677
"GPFGEMDG_00271",373.864816405682
"GPFGEMDG_02339",36.3986459579886
"yddE",534.94924866765
"gmuC_2",563.193093353006
"GPFGEMDG_02769",873.534718137345
"ddl_2",3433.094439756
"npr_1",3699.56128345343
"GPFGEMDG_02109",1253.34128429742
"GPFGEMDG_01458",1099.14931069737
"patB",148.775010448014
"iadA",226.433184190508
"gabR",1070.14622565147
"GPFGEMDG_02770",3987.57183281359
"ubiE_2",68.4660236401299
"ssaB_2",221.874491608044
"srlB",988.038882631346
"gor",76.1500510352141
"opuCA_1",1333.72213227672
"ywqD",462.578039992379
"GPFGEMDG_00890",391.484210585828
"araQ_4",293.387119581213
"GPFGEMDG_00953",1366.42379995496
"GPFGEMDG_02046",539.12147780888
"mntH",4348.55520495449
"GPFGEMDG_02292",3344.83702172796
"glcK",365.32656728353
"xerC_3",1328.72122221135
"rlmI",1500.30093925448
"dinB_4",406.134874331361
"ydeA",3503.07120269234
"GPFGEMDG_02735",292.031159357591
"tetA",127.78965454547
"GPFGEMDG_00317",35.8412424983076
"tuf_2",41.4892013860174
"abfA_2",353.958366324272
"GPFGEMDG_01006",199.110944822988
"araR_1",121.421320333154
"GPFGEMDG_02470",366.651013677757
"GPFGEMDG_02543",195.434374149352
"pelX",760.315585940975
"GPFGEMDG_00106",1244.55883310817
"GPFGEMDG_01571",159.3786865533
"GPFGEMDG_01037",2063.2897629241
"opuAA",78.4999724687019
"yvbW",215.956266254332
"GPFGEMDG_02182",265.254876131254
"adh",760.140243812403
"GPFGEMDG_02373",2389.23785348461
"GPFGEMDG_01682",2482.15457236297
"dgaR_4",1519.31534217774
"aroB",1876.65721516336
"gatB_1",168.898641842946
"intQ_1",682.39276329963
"DNPH1",259.51017687219
"GPFGEMDG_01358",2200.04596087598
"GPFGEMDG_01577",3876.15387662246
"mapP",776.230997672151
"iap_1",5316.68556796337
"lacF_3",74.0495642408498
"rsuA",539.125075221124
"GPFGEMDG_00445",123.085642499709
"lsrC_1",2720.45950731419
"sdrD",250.530793688643
"yfmL",373.334353341544
"GPFGEMDG_02376",76.0223856387942
"ytfQ",212.54439333197
"comFA",152.748675681244
"pepA",266.935107734157
"frmB",64.2774544348075
"GPFGEMDG_01050",420.770664622927
"nadR",176.501472342588
"GPFGEMDG_00071",297.522305791367
"bglH_2",571.523565919641
"nagA",978.909497345276
"GPFGEMDG_00095",6308.53819723275
"asd",310.650793183916
"pyrP",449.21980683682
"eriC",2920.89732774291
"GPFGEMDG_01303",127.251544665935
"GPFGEMDG_02572",367.591011712352
"GPFGEMDG_00978",294.497792841541
"repD",1413.99489876059
"pglH_2",99.4556938933142
"GPFGEMDG_01487",77.1866581812329
"GPFGEMDG_00298",635.856442197417
"GPFGEMDG_02426",372.408579417359
"GPFGEMDG_01478",1516.29555658436
"ygaZ_2",28.4179119614249
"rnhB",142.338751576403
"GPFGEMDG_01376",136.279355414944
"glcU_1",218.534573438245
"GPFGEMDG_01365",2140.79040678758
"pimA",56.2407198997697
"araN_1",9140.95369615538
"GPFGEMDG_01824",829.617354125958
"GPFGEMDG_02722",259.634439746671
"GPFGEMDG_01596",171.048586115297
"pcrA",85.9187005599218
"frlB_1",701.635429752247
"GPFGEMDG_01316",2566.8590492556
"ysnF",272.963062866617
"gpsA_1",168.142140348004
"GPFGEMDG_00892",314.243338284111
"GPFGEMDG_00823",528.001393254746
"GPFGEMDG_01891",26.3607577353005
"GPFGEMDG_00653",63.802780493462
"GPFGEMDG_02841",215.565801665973
"aes_1",747.38966827048
"GPFGEMDG_01377",952.204651507238
"zapA",196.081382910863
"GPFGEMDG_02588",293.401445339698
"argR_2",189.226214058402
"tgt",521.27864276339
"GPFGEMDG_01025",31.9546617850578
"yfbR",87.6099689446559
"pbpF",70.2627838221948
"ssaB_1",118.178167384478
"treP_1",1158.65019849358
"norG",2676.9618660566
"GPFGEMDG_02595",1652.23629518347
"ligA_2",31.4634631720257
"amt",60.221110833926
"GPFGEMDG_01290",1921.32817266209
"GPFGEMDG_01938",3.14160995426882
"GPFGEMDG_01341",424.650786009433
"GPFGEMDG_00463",288.98601163818
"gmk_2",456.359438416149
"GPFGEMDG_02344",206.526030454665
"ntcA",1587.64556161779
"GPFGEMDG_01520",494.72918951699
"GPFGEMDG_02025",60.7616551682577
"tkt",55.4268266207476
"GPFGEMDG_02763",495.920065206409
"lacF_5",189.56850273232
"GPFGEMDG_00012",132.282330805871
"GPFGEMDG_00658",214.731641397717
"GPFGEMDG_00685",1455.96502199492
"GPFGEMDG_02445",294.095669696991
"GPFGEMDG_00674",17.1917422339351
"ytpP",97.5620070017668
"helD_2",140.269226306221
"napA",167.146396126333
"murJ_3",594.578947271547
"malH",889.231619176493
"clsA_2",3021.13701934884
"GPFGEMDG_02105",1379.15293776413
"pepT",142.000945427633
"GPFGEMDG_01752",140.258476341438
"pgmB",50.9506685711481
"GPFGEMDG_02279",225.969960627856
"GPFGEMDG_02345",27.7684285730741
"GPFGEMDG_01162",208.167068489452
"GPFGEMDG_01232",453.887627802897
"rsfS",246.805596796893
"ybjG",101.524386153754
"GPFGEMDG_00841",205.628399721666
"GPFGEMDG_00192",203.834778282035
"GPFGEMDG_02179",465.835178479187
"GPFGEMDG_02040",57.7163819074291
"afr_1",365.109204954225
"GPFGEMDG_02125",81.5024385255201
"gmuD_1",627.146980395151
"lacR_3",48.0010054035605
"mutY",298.206540849218
"GPFGEMDG_01360",405.094986108175
"araQ_2",19.2023588811989
"mgsR",269.561607608389
"GPFGEMDG_01117",230.462276683301
"ccpA_1",117.999745228524
"GPFGEMDG_01449",723.11672626144
"yesO",106.193518478666
"GPFGEMDG_02030",1100.11883929713
"GPFGEMDG_02782",52.4529926108484
"nagB",66.8438886420965
"kbaY",449.731976519113
"GPFGEMDG_01951",724.364799942958
"smc_3",222.07799536319
"GPFGEMDG_02541",155.866625900779
"GPFGEMDG_00033",85.7833395242422
"ribF",34.71566495721
"GPFGEMDG_02224",258.505195676723
"GPFGEMDG_00679",158.607476657606
"yvgN",69.5827062806442
"GPFGEMDG_02525",921.50296457312
"bsdC",78.2776851385627
"tdk",173.747906630376
"ldtA",26048.5650771486
"GPFGEMDG_01623",185.893301678334
"manX_2",27.9998652994026
"oxyR",698.319044431482
"tsaB",3.49642401712525
"xerS_1",291.29972531239
"GPFGEMDG_01908",469.743109667561
"ygaZ_1",55.2351841096936
"GPFGEMDG_02183",69.0272154554276
"alsS",568.915261744387
"GPFGEMDG_02687",66.1589330962404
"mta",326.465805531345
"GPFGEMDG_02663",56.2481897476911
"glpF",1.54914027368771
"GPFGEMDG_01655",45.4658681105624
"GPFGEMDG_00755",151.845655485428
"GPFGEMDG_01456",84.6515175971396
"GPFGEMDG_02778",177.466665880759
"GPFGEMDG_00094",73.8553903531442
"GPFGEMDG_00440",184.362963609886
"ywiB",293.45930540021
"vioD",185.864933632962
"GPFGEMDG_02433",236.46155109091
"GPFGEMDG_02294",157.986082400572
"GPFGEMDG_02524",383.974479897865
"GPFGEMDG_00537",149.044880973744
"GPFGEMDG_02396",83.5532772163584
"rbn_1",68.4242195415592
"yfkN",97.7883420166526
"GPFGEMDG_02097",207.693580674565
"GPFGEMDG_01721",94.4986567136998
"ltaS1_1",333.229896248746
"GPFGEMDG_02531",91.4901060399955
"GPFGEMDG_02083",104.034790016133
"yfdH",14.8263804618257
"GPFGEMDG_01996",448.148620303291
"dacA",13609.4435518786
"GPFGEMDG_02675",151.620373750221
"GPFGEMDG_02148",332.394499097125
"gmuF",66.2263319419371
"aroA",299.031438822107
"epsJ_4",81.8807266510354
"GPFGEMDG_02288",35.8495726681154
"pgdA",60.0408679075005
"yecS_1",56.2251946257697
"mprF_2",424.440151553742
"opuBB",56.207213674271
"exoA",1.669026804799
"clpC",40.4686067502434
"GPFGEMDG_00734",30.6698743044088
"GPFGEMDG_02640",256.721728165048
"GPFGEMDG_01139",2275.56701678889
"rpoC",24.8937384010842
"GPFGEMDG_01724",152.945460014511
"bglF_3",230.542506372324
"GPFGEMDG_02789",418.664534105271
"oppD_1",2.24734805318438
"GPFGEMDG_02761",13.4545262492421
"pinR",80.3506518218425
"GPFGEMDG_01921",7.69839428251792
"GPFGEMDG_02140",90.6444275845702
"GPFGEMDG_01052",2.11081272995018
"murA1_2",293.838034617747
"chbC",150.530617258274
"mhqA",3.54015755140527
"GPFGEMDG_01452",109.993092513256
"repN",121.184483014915
"lplJ",6.68505562033173
"manZ_4",10.6307426491333
"tetR",1.68668432036959
"guaC",300.89286630885
"pyk",24.9665480203364
"pgpH",83.1804759899556
"GPFGEMDG_01233",56.0739896478794
"ppaC",4.67169176178405
"ileS",16.0386337988437
"GPFGEMDG_02832",72.0039683018045
"plsX",3.00120480665603
"banIM",132.511018687751
"GPFGEMDG_01461",281.387352714258
"xpkA_3",6.8574044535066
"GPFGEMDG_00534",42.2097639695472
"brnQ_2",96.6504529521469
"GPFGEMDG_00729",2.15710296565404
"mepM_1",74.7992303322572
"GPFGEMDG_00467",21.4805715109096
"GPFGEMDG_02833",1.89178594367065
"GPFGEMDG_02830",12.7921295339076
"comC",2.24835147246796
"sttH",2.12825918662948
"glmS",2.21820231793251
"GPFGEMDG_02289",23.8533510565133
"opuCA_2",2.2464958081089
"rnr",32.0497837194436
"GPFGEMDG_02456",6.95776155813374
"murB",7.09812132922768
"glpQ_2",2.60120567254714
"parC",2.60120567254714
"serS",2.60120567254714
"ypdF",2.63411525254486
"pyrK_2",2.71944229402656
"GPFGEMDG_00112",2.83767891550598
"GPFGEMDG_02633",2.95591553698539
"GPFGEMDG_02768",151.783193810905
"GPFGEMDG_01424",3.19238877994422
"GPFGEMDG_01018",3.28650143011604
"miaA",3.31062540142364
"GPFGEMDG_02007",17.3577115158078
"artM_3",28.0931629602188
"GPFGEMDG_00538",3.7835718873413
"metB",3.90180850882072
"GPFGEMDG_01521",4.02004513030013
"fabD",4.02004513030013
"mvaA",4.13872832273209
"epsL",24.6645779303655
"dgs",4.71367992560659
"GPFGEMDG_01212",4.72946485917663
"lipL",4.74986588256799
"folA_3",23.8533183577326
"GPFGEMDG_02385",4.84770148065604
"GPFGEMDG_01993",4.85231757047737
"infB",6.10887650595908
"GPFGEMDG_00377",5.43888458805312
"GPFGEMDG_00290",6.06852606748294
"arcA",25.2691433980505
"GPFGEMDG_02721",20.0864321316297
"GPFGEMDG_02784",13.3594084603157
"hslO",5.79359445249137
"Int-Tn_1",5.82278108457284
"GPFGEMDG_00332",5.96141872944363
"rsmH_1",5.96141872944363
"ogt",6.0300676954502
"typA",6.04674577092533
"lytR_2",6.26654093840903
"GPFGEMDG_01036",31.0146796155682
"GPFGEMDG_01828",6.62125080284728
"trpS2",6.62125080284728
"yjbM",6.67873092510514
"hflX",6.73948742432669
"ydcV",6.85772404580611
"GPFGEMDG_02703",6.9318822435391
"ftsK_1",6.9318822435391
"potD",13.9954668891746
"GPFGEMDG_01129",7.09419728876494
"GPFGEMDG_02063",7.20915753328067
"GPFGEMDG_02357",7.34779517815145
"GPFGEMDG_02034",7.62507046789301
"GPFGEMDG_02462",7.76370811276379
"glpQ_1",12.3966461461869
"cbh_3",62.0799366212226
"GPFGEMDG_02356",17.757675703563
"GPFGEMDG_00273",8.4568963371177
"fabG_2",10.7855148282702
"GPFGEMDG_01506",9.10421985391501
"GPFGEMDG_02488",9.2887222063424
"ohrR",20.7509814931017
"GPFGEMDG_01333",36.478079899165
"GPFGEMDG_01436",9.9819104306963
"galT",10.7595325546268
"GPFGEMDG_00647",19.4006101419203
"GPFGEMDG_01868",24.4011541327673
"GPFGEMDG_00104",18.9183853342073
"GPFGEMDG_02227",11.4981389155848
"GPFGEMDG_00983",11.5871889049827
"dinG_2",33.4016736173214
"GPFGEMDG_02000",12.1783720123798
"GPFGEMDG_01292",18.6175227107389
"GPFGEMDG_02774",12.6513184982975
"rhaM",16.9487362929901
"GPFGEMDG_00713",21.3400988623718
"nylA",32.5207726453373
"GPFGEMDG_02319",25.2220573954962
"ulaA_1",14.5431044419681
"GPFGEMDG_00934",14.5569527114321
"GPFGEMDG_01229",18.0940946685964
"GPFGEMDG_00706",23.7635637310924
"pstA",14.9728656460445
"GPFGEMDG_02487",78.4735364910548
"ntpJ_1",19.3245338484315
"GPFGEMDG_01603",27.1618767438992
"recQ_2",27.2678835042422
"GPFGEMDG_02727",103.868665145851
"rlmCD_1",16.3592420947523
"glnH",16.5531270071182
"sigH",17.2625467359947
"licA_2",53.7271382287853
"GPFGEMDG_00419",62.9079701954585
"murI",18.6813861937477
"yclM",43.4677670817785
"gmuE_3",20.6264114811287
"GPFGEMDG_02111",55.8621010555974
"sorB_1",35.5669978887505
"GPFGEMDG_01910",74.1604722729669
"GPFGEMDG_02150",25.7749555907411
"GPFGEMDG_00076",45.0618876841239
"GPFGEMDG_02313",96.1727913621403
"mutS2_2",66.4750629100884
"celA_3",31.5218231342939
"GPFGEMDG_01443",31.6093830305383
"cvfB",45.1356690528892
"oppF_2",63.5703996097813
"GPFGEMDG_01931",66.8389688561612
"GPFGEMDG_00306",55.0305635329445
"sppA",49.3293010312126
"cspLA_1",41.1356220020405
"cysL",82.4914052168025
"graR",44.5848850483349
"GPFGEMDG_02295",55.9935274035692
"GPFGEMDG_00391",76.2324168149129
"GPFGEMDG_01651",45.1958722278749
