"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"rihB",13084.8680362229,-0.525331010937722,0.0849356733159949,-6.18504558129868,6.20845280899911e-10,1.05583495527402e-09
"divIB",12107.5616505706,-0.373517924481717,0.0603935084801604,-6.18473630496925,6.22063654082266e-10,1.0572292596286e-09
"GPFGEMDG_01015",23.5622891549665,5.62744192891712,0.911323183233106,6.1750233423807,6.61536962149382e-10,1.12359638961736e-09
"GPFGEMDG_02810",623.223512785753,-0.614788663837009,0.099637186814185,-6.17027320315194,6.81720956767794e-10,1.15713736295903e-09
"GPFGEMDG_00950",215.915305563371,0.874728949653811,0.14184564108561,6.16676651435397,6.97005576457341e-10,1.18232467668883e-09
"cysL",2371.91887209814,0.429705524471563,0.0699402209396463,6.14389715529166,8.052098846816e-10,1.36499797064555e-09
"pncB2",8894.87179175179,-0.400373902704024,0.0651721130796494,-6.14333161508375,8.08083302597293e-10,1.368994254017e-09
"proS",20135.7198644224,-0.469160541946444,0.0764348980429489,-6.13804105139019,8.3545276200626e-10,1.41445831372215e-09
"whiA",4640.12213952872,0.374592222042004,0.0610347231158983,6.13736251953979,8.39027742520947e-10,1.41960497506892e-09
"bglC",3471.01038637954,0.437491302141291,0.0714431292690344,6.12363017434223,9.14670613225194e-10,1.54660365639671e-09
"GPFGEMDG_00056",192.182937547213,-0.910398051047785,0.148907623002063,-6.113844494282,9.7259084128795e-10,1.64349267639295e-09
"glsA",76.8430248236637,-1.68891616409834,0.276249949459822,-6.11372478945548,9.7332104395082e-10,1.64367964965088e-09
"GPFGEMDG_01710",442.079976043998,0.718794916696856,0.117614452111789,6.11145062354804,9.87295504772456e-10,1.66621817694741e-09
"GPFGEMDG_01956",93.7119566028093,1.29893145990628,0.21285108978357,6.10253610271413,1.04398518541276e-09,1.76077094526386e-09
"GPFGEMDG_02784",162.064073786377,1.03592915446931,0.169928155322364,6.09627729144764,1.08567024656464e-09,1.82991306488945e-09
"glnM_1",1680.74359728645,-0.478089034205256,0.0786038837054258,-6.0822571566175,1.18502301105027e-09,1.99610542750246e-09
"GPFGEMDG_00169",1661.95317970887,-0.575115336731918,0.0945850217006836,-6.08040603460328,1.19878588376141e-09,2.0180069477278e-09
"GPFGEMDG_00570",1693.36097061354,-0.539313464421091,0.0887007777115686,-6.08014358312387,1.20074974912903e-09,2.0200311251993e-09
"ilvE",8333.96093271602,-0.339558348319694,0.055882200506427,-6.07632386059389,1.22968936741309e-09,2.0674055080779e-09
"iadA",9069.95591489115,-0.432416834932377,0.0712050566195633,-6.07283886090713,1.25668543611762e-09,2.11145437746678e-09
