"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GPFGEMDG_01693",2312.60009652136,-0.434860765490805,0.369822979556829,-1.17586193808701,0.239650050732489,0.845873954243247
"GPFGEMDG_00732",104.476449444598,-2.90581883326178,2.47350341267724,-1.17477858262448,0.240083310824561,0.845873954243247
"dgaR_4",1390.95195916075,0.545838281782254,0.464672906800949,1.17467206241933,0.24012594062471,0.845873954243247
"patA_1",4256.32174568252,0.485184052225344,0.413511079892979,1.17332781590983,0.240664371792509,0.845873954243247
"uxaA",513.088110353451,1.12629746322513,0.960067752895055,1.17314372848043,0.240738173241382,0.845873954243247
"GPFGEMDG_00772",270.205498695222,-1.81932337095934,1.55288499262286,-1.17157637532864,0.241367177624507,0.845873954243247
"GPFGEMDG_01291",1299.13741118259,-0.465997324637028,0.398030493144975,-1.17075785062351,0.241696124424076,0.845873954243247
"sttH",1.50918958624424,4.59278589426117,3.92793521080556,1.16926213080772,0.242298035575033,0.845873954243247
"comC",1.59663720160812,4.59277788716908,3.92793521080474,1.16926009230894,0.242298856631427,0.845873954243247
"GPFGEMDG_00214",1083.49316021299,0.57497342853085,0.491747943641551,1.16924419505039,0.242305259717261,0.845873954243247
"GPFGEMDG_02292",2903.69056895377,0.460353481416158,0.394302606371362,1.16751315861856,0.243003197476298,0.845873954243247
"rlmI",1342.32789409948,0.493563784816266,0.42311599618775,1.16649757811864,0.243413327215655,0.845873954243247
"licC_2",4679.01097667573,0.408103219798587,0.350107873606519,1.16564993410359,0.243756010074564,0.845873954243247
"GPFGEMDG_00440",290.170301168767,2.63447352253343,2.26429062332527,1.1634873612931,0.244631823038806,0.845873954243247
"xpkA_3",6.56797807906722,4.49968241631249,3.86759655632099,1.16343117768022,0.244654606047836,0.845873954243247
"GPFGEMDG_02733",2052.09911534411,-0.458618097713519,0.395272203195727,-1.16025891526307,0.245943406453506,0.848265972258329
"dinG_1",347.494488611368,1.0813072376521,0.93361655451167,1.15819201408406,0.246785686553476,0.849110074073823
"mtlR_2",2607.21388482521,-0.50031582595894,0.433535645756874,-1.1540361925384,0.248485331055931,0.852219182707596
"gspA_1",924.544183734845,-0.601514496806365,0.521671328127208,-1.15305262983456,0.248888783127131,0.852219182707596
"GPFGEMDG_01951",661.037026565191,1.51819204023468,1.31852882663047,1.15142878151133,0.249555878805051,0.852449287937447
"GPFGEMDG_02478",903.736872640095,-0.986606898703915,0.863192149876885,-1.14297482761472,0.253049042565063,0.862308607877589
"rifL",1336.59962473249,-0.557681870344652,0.489464733572509,-1.13937089251403,0.25454849109631,0.862914193229315
"mtlF_2",1212.07715139902,0.619174373239476,0.544510945535137,1.13712015950563,0.25548805749858,0.862914193229315
"GPFGEMDG_02541",167.884131934506,1.68490114367218,1.48467553411224,1.13486152695286,0.256433342012527,0.862914193229315
"xerS_1",286.004262263308,1.15627802935512,1.02000464100196,1.13360075324687,0.256962056936547,0.862914193229315
"pepT",195.470226376654,1.78943606994322,1.58042821938193,1.13224760732444,0.257530350170931,0.862914193229315
"ndk",1134.92294123957,-0.643555738481693,0.568448526746805,-1.13212667145911,0.257581183140673,0.862914193229315
"ugpB",1865.65040704351,-0.596549092022585,0.527282836192932,-1.13136451838593,0.257901699086241,0.862914193229315
"lplJ",6.42233475164917,4.42968423798204,3.91895416772154,1.13032305263152,0.258340124281744,0.862914193229315
"gpsA_1",241.546268696388,1.70933437184866,1.51337115302248,1.12948787773231,0.258692080447353,0.862914193229315
"GPFGEMDG_02833",1.34150185443932,4.42411610242321,3.93054716157858,1.12557257820726,0.260346480515825,0.866398943355942
"mtlF_1",10.6624079004713,-2.83285273639584,2.52683319469148,-1.12110793159884,0.262241922910365,0.870667692653338
"GPFGEMDG_01942",10.3024796234802,-4.2617863281754,3.80629420311536,-1.1196681340836,0.262855209143755,0.870669585532113
"mgtE",733.579675597071,-0.771202553266088,0.691470456581065,-1.11530803077149,0.264718445197325,0.872202396988717
"gpsA_2",281.32843300227,-1.64208945688569,1.47307072798098,-1.11473904524352,0.264962263894596,0.872202396988717
"GPFGEMDG_00950",737.116015716481,0.948622487338509,0.851332711321942,1.11427938187116,0.265159349401214,0.872202396988717
"tmpC",1255.51474292131,0.45035715429175,0.404732834308089,1.11272700437477,0.265825693961318,0.872374852468898
"gbuB",677.063478663591,-1.02420157235376,0.924619098981902,-1.10770107764539,0.267990933819703,0.877454186538705
"GPFGEMDG_02023",1417.266154361,0.591261832065356,0.534860265722175,1.10545103077909,0.268964202069084,0.878616393425674
"GPFGEMDG_00729",1.53203282266338,4.33173505594295,3.93211051617569,1.10163105490634,0.270622101618902,0.880903903719706
"yfkN",112.278258997451,2.14610744650194,1.94926581541531,1.10098244658576,0.270904296921542,0.880903903719706
"GPFGEMDG_02413",723.235250863331,-0.953026956820341,0.868294925754244,-1.09758439045638,0.272386012027184,0.883699824407826
"yteP_2",2574.48051918206,-0.390895940038512,0.357712796157208,-1.09276476614139,0.274497095149634,0.88852021004016
"dxs",16418.3308813134,0.319061536077941,0.29257799610567,1.09051788010301,0.275485081470297,0.889691592657482
"manX_1",1855.45802233211,-0.396943681221649,0.364483482953737,-1.08905807748779,0.276128275383915,0.889746665125948
"GPFGEMDG_01671",49.4565814714113,-3.49745616241674,3.23115213518096,-1.0824176690216,0.279066980620969,0.896745636620022
"apbE",615.67561178678,-0.738183397017186,0.682679717868023,-1.08130266316172,0.279562503182737,0.896745636620022
"GPFGEMDG_02375",1082.41935154814,-0.53939158966354,0.50113250499139,-1.07634524659862,0.28177287999254,0.89861049848439
"nagE",1147.79513718318,-0.658753659762389,0.613516508756733,-1.07373420333436,0.282941826995423,0.89861049848439
"GPFGEMDG_00252",2233.09423114546,-0.494757661965034,0.462737726020134,-1.06919672666479,0.284981033392025,0.89861049848439
"pyk",49.889891241805,3.26343039099826,3.05743721671205,1.0673744576537,0.285802777733562,0.89861049848439
"GPFGEMDG_02619",1.16094187455102,-4.1971228359328,3.93287139393272,-1.06719046099695,0.285885839151652,0.89861049848439
"artM_2",319.504109525081,-1.89456902645564,1.77695541551807,-1.06618827344257,0.286338542021672,0.89861049848439
"rsuA",730.066094783859,0.818010349040798,0.767652331076426,1.06560003262644,0.286604484461007,0.89861049848439
"GPFGEMDG_01902",129.20960941322,1.75033335506949,1.64465363937943,1.06425651770055,0.287212510117656,0.89861049848439
"murA1_2",210.926531575262,2.51665547863966,2.36612714851578,1.0636180224796,0.287501774643234,0.89861049848439
"GPFGEMDG_00682",2538.7054320652,-0.422245045191192,0.398697048617676,-1.05906237995781,0.289571371482502,0.89861049848439
"GPFGEMDG_01907",1199.8310757591,0.733800457671292,0.693487712114267,1.05813043959225,0.289995978594717,0.89861049848439
"GPFGEMDG_00293",936.885092199732,0.645086326751485,0.610454477426475,1.05673125614707,0.290634255844653,0.89861049848439
"rluD_1",63.7955925562276,-2.28187529299071,2.16068805661422,-1.05608733570101,0.290928315758924,0.89861049848439
"GPFGEMDG_02182",266.518923211133,0.990646141086052,0.938597358919517,1.0554537914175,0.291217832408863,0.89861049848439
"GPFGEMDG_02269",153.110047595039,-1.47419314986758,1.39992360205506,-1.05305257208571,0.292316898105023,0.89861049848439
"proX_2",2.77639823401221,-4.12383354061612,3.92088280488886,-1.05176148990584,0.292908991521288,0.89861049848439
"GPFGEMDG_00836",1098.16280190024,0.710336071392718,0.675561637841874,1.05147484937412,0.293040554700746,0.89861049848439
"rpsN2_1",338.163882721031,-1.35776285298343,1.2914833550266,-1.05132044303851,0.293111441045246,0.89861049848439
"msrR_2",79.5714002734166,-2.19405605897446,2.09037937058866,-1.04959706828556,0.293903405550827,0.89861049848439
"GPFGEMDG_00697",1027.79766175382,-0.600909659463543,0.573006422436287,-1.04869620293018,0.29431796240424,0.89861049848439
"pfkB",1564.15705528538,-0.567364522010376,0.541038947188139,-1.04865744870874,0.294335804967463,0.89861049848439
"GPFGEMDG_00601",647.675277272996,-0.599101173630722,0.571523091608612,-1.04825366188528,0.294521752805982,0.89861049848439
"rsmA_2",190.321104483566,-1.54382287375428,1.47378943671622,-1.04751929637527,0.294860137192555,0.89861049848439
"mprF_1",2934.58846804754,0.308719961557069,0.295949298256632,1.04315152418224,0.296878120690653,0.89861049848439
"mutS_1",2169.57473552283,-0.607257652567607,0.582701578891845,-1.04214176615492,0.297345957081193,0.89861049848439
"gpmA_2",171.440301198372,-2.2341240771797,2.14558143650481,-1.0412674341642,0.297751446414707,0.89861049848439
"GPFGEMDG_01872",65.4590950537797,-2.26877546528724,2.1807049797088,-1.0403862449978,0.298160489590912,0.89861049848439
"mgsR",220.278976107998,0.992227610114233,0.954228473323299,1.03982184335644,0.298422678839328,0.89861049848439
"GPFGEMDG_01377",817.43650607553,0.64232556818332,0.617803510978273,1.03969232412781,0.298482867899108,0.89861049848439
"mccF",123.988206916299,-2.58050277733073,2.49141931738949,-1.03575610870457,0.300315938769137,0.900978442937643
"gph_2",740.422645241767,0.678064659552825,0.654956840688434,1.03528143753732,0.300537496096019,0.900978442937643
"GPFGEMDG_01037",1957.05725316461,0.483241102510012,0.468627091902227,1.03118473272312,0.302454198740918,0.901908803504116
"dus_1",538.029085956278,0.789648047168588,0.765889981891637,1.03102020634644,0.302531344252398,0.901908803504116
"glcU_1",209.514700583054,1.72961917867733,1.67989167651292,1.02960161232993,0.303197058085677,0.901908803504116
"GPFGEMDG_00294",308.338354859593,-0.846849220508986,0.823291814162447,-1.0286136773636,0.303661248224133,0.901908803504116
"bin3_3",1385.20206967695,0.457273746603719,0.444884601758463,1.02784799652828,0.304021334889846,0.901908803504116
"gshAB",184.591680699322,-1.96899665354338,1.92030876677869,-1.02535419699529,0.305196091774725,0.902124236647066
"ulaA_2",262.034807474017,-1.51179800162822,1.47492631356973,-1.02499900348869,0.305363657865756,0.902124236647066
"prsA_2",385.352417202085,-0.708564845995034,0.693112217684146,-1.02229455478727,0.306641509659642,0.903262774704016
"GPFGEMDG_00259",535.895786201894,0.695975513207949,0.681460426849739,1.02129996957462,0.307112340841674,0.903262774704016
"mazF",91.4898273364963,-2.5688608087797,2.52073020536569,-1.01909391306993,0.308158383650143,0.903262774704016
"GPFGEMDG_02707",6244.98871129909,-0.26545536266453,0.260582981069732,-1.01869800389418,0.308346360532917,0.903262774704016
"yciC",340.592193555424,-0.824177458224232,0.811211271614066,-1.01598373575896,0.309637131629364,0.903262774704016
"plsX",2.13195071857551,3.98243617124822,3.92337349013418,1.01505405520595,0.310080061021077,0.903262774704016
"GPFGEMDG_01510",64.7495588171598,-2.76997422239029,2.73236943918738,-1.01376270084989,0.310695997171158,0.903262774704016
"fur",922.843378232032,0.677522174167084,0.669317092033349,1.01225888630575,0.311414287183463,0.903262774704016
"GPFGEMDG_02109",1386.03721382968,0.529115197953297,0.522767491641814,1.01214250391038,0.311469922311729,0.903262774704016
"malL_1",2504.97988561096,-0.38764192463446,0.383742494272737,-1.01016158079942,0.312417882643586,0.904166621663005
"GPFGEMDG_02426",485.849293833019,0.835825463026699,0.833811793345182,1.00241501703093,0.316143192267757,0.911352663322581
"ywpJ_2",114.391000305505,-2.57889433182348,2.57552906793159,-1.00130663013429,0.316678588494591,0.911352663322581
"clpE",2946.48596334826,0.4084131088115,0.408003514223036,1.00100389965818,0.316824923069216,0.911352663322581
"malL_2",1275.20252114088,-0.517691761429207,0.518607770364265,-0.998233715367561,0.318166041097885,0.913361503838575
"GPFGEMDG_02740",1507.44852059579,-0.692232692988614,0.695915825758702,-0.994707502497055,0.31987854447004,0.915293044848661
"GPFGEMDG_01824",728.24988628942,0.576727942093555,0.580094415541599,0.99419668013025,0.320127124060369,0.915293044848661
"murA1_1",9.10653001764072,-3.77468810753039,3.80781597490431,-0.99130003456253,0.32153909613049,0.917484047392421
"gap_2",1.94185548056932,3.88278249745751,3.92455740821222,0.989355510339254,0.322489233626463,0.918351104174758
"kdgA",488.477129144545,-1.16944567220034,1.18690623194244,-0.985289015027308,0.324482126982584,0.919613326424811
"topB_3",267.2764066331,0.791578620734927,0.80373772088928,0.984871806015401,0.32468704382772,0.919613326424811
"apc1",5538.03545138014,0.308101401477552,0.313314511424363,0.983361415584898,0.325429593191868,0.919613326424811
"GPFGEMDG_02140",82.781327799727,2.89059001954804,2.94005523854702,0.983175411689398,0.325521114139113,0.919613326424811
"yigZ",1406.87445728857,-0.520827526014113,0.531854830664767,-0.979266326044512,0.327448404239428,0.92092273337399
"oppD_2",237.1445394378,-1.52014913609357,1.55289172215706,-0.978915087512984,0.327621936740994,0.92092273337399
"GPFGEMDG_01535",335.687804063003,0.856461790268263,0.875464477950146,0.97829416479995,0.32792885509306,0.92092273337399
"GPFGEMDG_01724",157.045096894357,2.14918722165389,2.20345538375149,0.975371336085235,0.329376096700743,0.923162590555731
"noxE",1187.15767247175,-0.467312728882138,0.480236914816607,-0.973087895712047,0.330509619387253,0.924516081002532
"lhpI",3006.59490221319,0.324597791251912,0.334196360039169,0.971278655500221,0.331409534772802,0.925212080377507
"GPFGEMDG_02277",1672.00476638744,-0.581004005468578,0.599072662067839,-0.9698389565351,0.332126771366255,0.925396357081272
"GPFGEMDG_00665",3592.60448524044,-0.273829120679114,0.284317035117291,-0.963111902760767,0.335491369120405,0.92770794638634
"bglH_2",515.987890619014,0.564088045997074,0.586637959967301,0.961560765737894,0.336270287709888,0.92770794638634
"metQ_2",379.440235851871,-1.08908932987312,1.13466717743728,-0.959831527279132,0.337140012204054,0.92770794638634
"ackA",17.6914451973716,-3.1496211281656,3.28157346539587,-0.959789918274966,0.337160957350069,0.92770794638634
"steT_2",394.070283714189,1.87180411377494,1.95070026665404,0.95955495868444,0.337279247037805,0.92770794638634
"comEC",583.136037501809,-0.793562989136299,0.827567034460882,-0.958910826665861,0.337603670121447,0.92770794638634
"GPFGEMDG_00103",3433.55696188118,0.307606847893851,0.321522405521892,0.956719788764167,0.338708707220558,0.92770794638634
"corA_1",797.122891180882,-0.847092102209884,0.885932956882906,-0.956158246093834,0.338992291288161,0.92770794638634
"GPFGEMDG_01452",96.1964066103322,2.82251068338991,2.95561303905117,0.954966244260448,0.339594767646731,0.92770794638634
"GPFGEMDG_02433",199.453376981525,1.68681010203716,1.77245791665793,0.951678505979839,0.341260053357064,0.92770794638634
"GPFGEMDG_02858",258.905838877563,-2.12269389952869,2.23421578261346,-0.950084551388174,0.342069292250603,0.92770794638634
